timestamp,id,screen,checkType,status,minSize,minSpacing,measuredCount,violations,measurements
"2026-09-02T11:44:27.368Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.address.street""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""verifyAccount""]: measured 205.33x17.33, expected >= 44x44 | input[name=""amount""]: measured 205.33x17.33, expected >= 44x44 | input[value=""Send Payment""]: measured 109.14x19.00, expected >= 44x44","input[name=""payee.name""]:205.33x17.33@(466.53,352.33) | input[name=""payee.address.street""]:205.33x17.33@(466.53,376.00) | input[name=""payee.phoneNumber""]:205.33x17.33@(466.53,470.67) | input[name=""payee.accountNumber""]:205.33x17.33@(466.53,518.00) | input[name=""verifyAccount""]:205.33x17.33@(466.53,541.67) | input[name=""amount""]:205.33x17.33@(466.53,589.00) | input[value=""Send Payment""]:109.14x19.00@(466.53,659.46)"
"2026-09-02T11:45:30.639Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 145.33x17.33, expected >= 44x44 | input[name=""password""]: measured 145.33x17.33, expected >= 44x44 | input[value=""Log In""]: measured 65.78x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x14.67, expected >= 44x44","input[name=""username""]:145.33x17.33@(143.00,305.67) | input[name=""password""]:145.33x17.33@(143.00,353.67) | input[value=""Log In""]:65.78x19.00@(143.00,382.13) | a[href*=""register""]:48.42x14.67@(143.00,432.13)"
"2026-09-02T11:45:35.140Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T11:45:40.290Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.address.street""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""verifyAccount""]: measured 205.33x17.33, expected >= 44x44 | input[name=""amount""]: measured 205.33x17.33, expected >= 44x44 | input[value=""Send Payment""]: measured 109.14x19.00, expected >= 44x44","input[name=""payee.name""]:205.33x17.33@(466.53,352.33) | input[name=""payee.address.street""]:205.33x17.33@(466.53,376.00) | input[name=""payee.phoneNumber""]:205.33x17.33@(466.53,470.67) | input[name=""payee.accountNumber""]:205.33x17.33@(466.53,518.00) | input[name=""verifyAccount""]:205.33x17.33@(466.53,541.67) | input[name=""amount""]:205.33x17.33@(466.53,589.00) | input[value=""Send Payment""]:109.14x19.00@(466.53,659.46)"
"2026-09-02T11:46:05.367Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 145.33x17.33, expected >= 44x44 | input[name=""password""]: measured 145.33x17.33, expected >= 44x44 | input[value=""Log In""]: measured 65.78x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x14.67, expected >= 44x44","input[name=""username""]:145.33x17.33@(143.00,305.67) | input[name=""password""]:145.33x17.33@(143.00,353.67) | input[value=""Log In""]:65.78x19.00@(143.00,382.13) | a[href*=""register""]:48.42x14.67@(143.00,432.13)"
"2026-09-02T11:46:10.316Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T11:46:16.986Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.address.street""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""verifyAccount""]: measured 205.33x17.33, expected >= 44x44 | input[name=""amount""]: measured 205.33x17.33, expected >= 44x44 | input[value=""Send Payment""]: measured 109.14x19.00, expected >= 44x44","input[name=""payee.name""]:205.33x17.33@(466.53,352.33) | input[name=""payee.address.street""]:205.33x17.33@(466.53,376.00) | input[name=""payee.phoneNumber""]:205.33x17.33@(466.53,470.67) | input[name=""payee.accountNumber""]:205.33x17.33@(466.53,518.00) | input[name=""verifyAccount""]:205.33x17.33@(466.53,541.67) | input[name=""amount""]:205.33x17.33@(466.53,589.00) | input[value=""Send Payment""]:109.14x19.00@(466.53,659.46)"
"2026-09-02T11:51:33.684Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 145.33x17.33, expected >= 44x44 | input[name=""password""]: measured 145.33x17.33, expected >= 44x44 | input[value=""Log In""]: measured 65.78x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x14.67, expected >= 44x44","input[name=""username""]:145.33x17.33@(143.00,305.67) | input[name=""password""]:145.33x17.33@(143.00,353.67) | input[value=""Log In""]:65.78x19.00@(143.00,382.13) | a[href*=""register""]:48.42x14.67@(143.00,432.13)"
"2026-09-02T11:51:37.946Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T11:51:42.745Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.address.street""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""verifyAccount""]: measured 205.33x17.33, expected >= 44x44 | input[name=""amount""]: measured 205.33x17.33, expected >= 44x44 | input[value=""Send Payment""]: measured 109.14x19.00, expected >= 44x44","input[name=""payee.name""]:205.33x17.33@(466.53,352.33) | input[name=""payee.address.street""]:205.33x17.33@(466.53,376.00) | input[name=""payee.phoneNumber""]:205.33x17.33@(466.53,470.67) | input[name=""payee.accountNumber""]:205.33x17.33@(466.53,518.00) | input[name=""verifyAccount""]:205.33x17.33@(466.53,541.67) | input[name=""amount""]:205.33x17.33@(466.53,589.00) | input[value=""Send Payment""]:109.14x19.00@(466.53,659.46)"
"2026-09-02T11:57:57.983Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 145.33x17.33, expected >= 44x44 | input[name=""password""]: measured 145.33x17.33, expected >= 44x44 | input[value=""Log In""]: measured 65.78x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x14.67, expected >= 44x44","input[name=""username""]:145.33x17.33@(143.00,305.67) | input[name=""password""]:145.33x17.33@(143.00,353.67) | input[value=""Log In""]:65.78x19.00@(143.00,382.13) | a[href*=""register""]:48.42x14.67@(143.00,432.13)"
"2026-09-02T11:58:04.088Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T11:58:11.665Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.address.street""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""verifyAccount""]: measured 205.33x17.33, expected >= 44x44 | input[name=""amount""]: measured 205.33x17.33, expected >= 44x44 | input[value=""Send Payment""]: measured 109.14x19.00, expected >= 44x44","input[name=""payee.name""]:205.33x17.33@(466.53,352.33) | input[name=""payee.address.street""]:205.33x17.33@(466.53,376.00) | input[name=""payee.phoneNumber""]:205.33x17.33@(466.53,470.67) | input[name=""payee.accountNumber""]:205.33x17.33@(466.53,518.00) | input[name=""verifyAccount""]:205.33x17.33@(466.53,541.67) | input[name=""amount""]:205.33x17.33@(466.53,589.00) | input[value=""Send Payment""]:109.14x19.00@(466.53,659.46)"
"2026-09-02T11:58:45.407Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 145.33x17.33, expected >= 44x44 | input[name=""password""]: measured 145.33x17.33, expected >= 44x44 | input[value=""Log In""]: measured 65.78x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x14.67, expected >= 44x44","input[name=""username""]:145.33x17.33@(143.00,305.67) | input[name=""password""]:145.33x17.33@(143.00,353.67) | input[value=""Log In""]:65.78x19.00@(143.00,382.13) | a[href*=""register""]:48.42x14.67@(143.00,432.13)"
"2026-09-02T11:58:50.535Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T11:58:57.017Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.address.street""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""verifyAccount""]: measured 205.33x17.33, expected >= 44x44 | input[name=""amount""]: measured 205.33x17.33, expected >= 44x44 | input[value=""Send Payment""]: measured 109.14x19.00, expected >= 44x44","input[name=""payee.name""]:205.33x17.33@(466.53,352.33) | input[name=""payee.address.street""]:205.33x17.33@(466.53,376.00) | input[name=""payee.phoneNumber""]:205.33x17.33@(466.53,470.67) | input[name=""payee.accountNumber""]:205.33x17.33@(466.53,518.00) | input[name=""verifyAccount""]:205.33x17.33@(466.53,541.67) | input[name=""amount""]:205.33x17.33@(466.53,589.00) | input[value=""Send Payment""]:109.14x19.00@(466.53,659.46)"
"2026-09-02T12:00:41.318Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 145.33x17.33, expected >= 44x44 | input[name=""password""]: measured 145.33x17.33, expected >= 44x44 | input[value=""Log In""]: measured 65.78x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x14.67, expected >= 44x44","input[name=""username""]:145.33x17.33@(143.00,305.67) | input[name=""password""]:145.33x17.33@(143.00,353.67) | input[value=""Log In""]:65.78x19.00@(143.00,382.13) | a[href*=""register""]:48.42x14.67@(143.00,432.13)"
"2026-09-02T12:00:45.803Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T12:00:51.292Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.address.street""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 205.33x17.33, expected >= 44x44 | input[name=""verifyAccount""]: measured 205.33x17.33, expected >= 44x44 | input[name=""amount""]: measured 205.33x17.33, expected >= 44x44 | input[value=""Send Payment""]: measured 109.14x19.00, expected >= 44x44","input[name=""payee.name""]:205.33x17.33@(466.53,352.33) | input[name=""payee.address.street""]:205.33x17.33@(466.53,376.00) | input[name=""payee.phoneNumber""]:205.33x17.33@(466.53,470.67) | input[name=""payee.accountNumber""]:205.33x17.33@(466.53,518.00) | input[name=""verifyAccount""]:205.33x17.33@(466.53,541.67) | input[name=""amount""]:205.33x17.33@(466.53,589.00) | input[value=""Send Payment""]:109.14x19.00@(466.53,659.46)"
"2026-09-02T12:47:01.061Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
"2026-09-02T12:47:06.192Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T12:47:11.362Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
"2026-09-02T12:49:32.386Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
"2026-09-02T12:49:36.761Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T12:49:41.997Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
"2026-09-02T12:54:59.515Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
"2026-09-02T12:55:25.009Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-02T12:55:37.338Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
"2026-09-03T04:47:43.017Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
"2026-09-03T04:47:48.962Z","ID-M14","account-overview","size","fail","44","8","7","a:has-text(""Open New Account""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Accounts Overview""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Transfer Funds""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Bill Pay""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Find Transactions""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Request Loan""): measured 164.00x24.00, expected >= 44x44 | a:has-text(""Log Out""): measured 164.00x24.00, expected >= 44x44","a:has-text(""Open New Account""):164.00x24.00@(143.00,304.00) | a:has-text(""Accounts Overview""):164.00x24.00@(143.00,328.00) | a:has-text(""Transfer Funds""):164.00x24.00@(143.00,352.00) | a:has-text(""Bill Pay""):164.00x24.00@(143.00,376.00) | a:has-text(""Find Transactions""):164.00x24.00@(143.00,400.00) | a:has-text(""Request Loan""):164.00x24.00@(143.00,448.00) | a:has-text(""Log Out""):164.00x24.00@(143.00,472.00)"
"2026-09-03T04:47:55.413Z","ID-M14","payments","size","fail","44","8","7","input[name=""payee.name""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.address.street""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.phoneNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""payee.accountNumber""]: measured 206.00x18.00, expected >= 44x44 | input[name=""verifyAccount""]: measured 206.00x18.00, expected >= 44x44 | input[name=""amount""]: measured 206.00x18.00, expected >= 44x44 | input[value=""Send Payment""]: measured 109.80x19.00, expected >= 44x44","input[name=""payee.name""]:206.00x18.00@(466.92,352.00) | input[name=""payee.address.street""]:206.00x18.00@(466.92,376.00) | input[name=""payee.phoneNumber""]:206.00x18.00@(466.92,472.00) | input[name=""payee.accountNumber""]:206.00x18.00@(466.92,520.00) | input[name=""verifyAccount""]:206.00x18.00@(466.92,544.00) | input[name=""amount""]:206.00x18.00@(466.92,592.00) | input[value=""Send Payment""]:109.80x19.00@(466.92,664.13)"
"2026-09-03T04:51:46.843Z","ID-M14","login","size","fail","44","8","4","input[name=""username""]: measured 146.00x18.00, expected >= 44x44 | input[name=""password""]: measured 146.00x18.00, expected >= 44x44 | input[value=""Log In""]: measured 66.45x19.00, expected >= 44x44 | a[href*=""register""]: measured 48.42x15.00, expected >= 44x44","input[name=""username""]:146.00x18.00@(143.00,305.00) | input[name=""password""]:146.00x18.00@(143.00,353.00) | input[value=""Log In""]:66.45x19.00@(143.00,382.12) | a[href*=""register""]:48.42x15.00@(143.00,432.13)"
